datetime,log key,log data
2018:09:30:20:00:52:603,5749-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762533 x 0.03
2018:09:30:20:00:52:653,5750-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:52:727,5751-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762533 x 0.03
2018:09:30:20:00:52:808,5752-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:52:876,5753-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762578 x 0.03
2018:09:30:20:00:52:931,5754-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:004,5755-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:53:072,5756-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:185,5757-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:53:227,5758-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:306,5759-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:53:340,5760-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:415,5761-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:53:494,5762-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:601,5763-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:53:641,5764-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:761,5765-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762550 x 0.03
2018:09:30:20:00:53:817,5766-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:53:937,5767-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762598 x 0.03
2018:09:30:20:00:54:007,5768-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:54:105,5769-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762598 x 0.03
2018:09:30:20:00:54:165,5770-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:54:324,5771-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762600 x 0.03
2018:09:30:20:00:54:392,5772-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:54:516,5773-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762579 x 0.03
2018:09:30:20:00:54:600,5774-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:54:684,5775-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762579 x 0.03
2018:09:30:20:00:54:759,5776-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:54:824,5777-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762572 x 0.03
2018:09:30:20:00:54:872,5778-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:54:984,5779-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762572 x 0.03
2018:09:30:20:00:55:085,5780-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:55:203,5781-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762572 x 0.03
2018:09:30:20:00:55:276,5782-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:55:382,5783-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762572 x 0.03
2018:09:30:20:00:55:421,5784-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:55:562,5785-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762570 x 0.03
2018:09:30:20:00:55:649,5786-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:55:723,5787-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762570 x 0.03
2018:09:30:20:00:55:782,5788-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:55:866,5789-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:55:912,5790-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:021,5791-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762571 x 0.03
2018:09:30:20:00:56:067,5792-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:130,5793-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762531 x 0.03
2018:09:30:20:00:56:177,5794-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:271,5795-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762563 x 0.03
2018:09:30:20:00:56:339,5796-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:436,5797-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762501 x 0.03
2018:09:30:20:00:56:491,5798-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:601,5799-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762501 x 0.03
2018:09:30:20:00:56:677,5800-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:758,5801-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762555 x 0.03
2018:09:30:20:00:56:795,5802-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:56:874,5803-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762555 x 0.03
2018:09:30:20:00:56:953,5804-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:57:100,5805-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762555 x 0.03
2018:09:30:20:00:57:158,5806-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:57:239,5807-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762555 x 0.03
2018:09:30:20:00:57:317,5808-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:57:578,5809-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762555 x 0.03
2018:09:30:20:00:57:647,5810-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:57:752,5811-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762555 x 0.03
2018:09:30:20:00:57:832,5812-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:57:912,5813-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762512 x 0.03
2018:09:30:20:00:57:987,5814-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:58:068,5815-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762512 x 0.03
2018:09:30:20:00:58:150,5816-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:58:264,5817-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762512 x 0.03
2018:09:30:20:00:58:310,5818-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:58:472,5819-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762538 x 0.03
2018:09:30:20:00:58:544,5820-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:58:630,5821-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762528 x 0.03
2018:09:30:20:00:58:680,5822-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:58:786,5823-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762528 x 0.03
2018:09:30:20:00:58:844,5824-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:58:954,5825-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762528 x 0.03
2018:09:30:20:00:59:012,5826-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:59:134,5827-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762528 x 0.03
2018:09:30:20:00:59:337,5828-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:59:471,5829-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762528 x 0.03
2018:09:30:20:00:59:521,5830-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:59:629,5831-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762539 x 0.03
2018:09:30:20:00:59:733,5832-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:59:801,5833-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762539 x 0.03
2018:09:30:20:00:59:846,5834-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:00:59:928,5835-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:00:59:967,5836-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:044,5837-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:090,5838-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:166,5839-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:222,5840-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:286,5841-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:323,5842-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:390,5843-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:436,5844-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:519,5845-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:557,5846-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:622,5847-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:662,5848-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:752,5849-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:797,5850-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:865,5851-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:00:909,5852-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:00:988,5853-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:063,5854-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:141,5855-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:177,5856-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:249,5857-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:292,5858-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:353,5859-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:457,5860-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:576,5861-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:622,5862-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:702,5863-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:756,5864-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:844,5865-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:883,5866-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:01:951,5867-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:01:986,5868-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:076,5869-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:142,5870-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:228,5871-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:264,5872-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:326,5873-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:373,5874-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:447,5875-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:493,5876-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:580,5877-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:629,5878-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:718,5879-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:758,5880-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:831,5881-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:870,5882-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:02:934,5883-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:02:977,5884-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:061,5885-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:103,5886-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:159,5887-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:198,5888-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:262,5889-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:311,5890-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:381,5891-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:415,5892-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:479,5893-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:536,5894-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:595,5895-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:636,5896-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:699,5897-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
2018:09:30:20:01:03:744,5898-Account-startExitPriceTracingOrder,: PirceTracingOrder - cancelling buy order 762236 x 0.03
2018:09:30:20:01:03:851,5899-Account-startExitPriceTracingOrder,: PirceTracingOrder - entry buy order 762529 x 0.03
