datetime,bid,ask,spread
2018:09:02:21:13:40:516,813575,813565,10
2018:09:02:21:13:40:649,813575,813572,3
2018:09:02:21:13:40:794,813575,813572,3
2018:09:02:21:13:40:942,813662,813572,90
2018:09:02:21:13:41:093,813662,813572,90
2018:09:02:21:13:41:224,813662,813572,90
2018:09:02:21:13:41:396,813662,813572,90
2018:09:02:21:13:41:648,813574,813557,17
2018:09:02:21:13:42:055,813574,813566,8
2018:09:02:21:13:42:170,813574,813566,8
2018:09:02:21:13:42:298,813891,813566,325
2018:09:02:21:13:42:504,813574,813566,8
2018:09:02:21:13:42:644,813633,813577,56
2018:09:02:21:13:42:822,813760,813690,70
2018:09:02:21:13:43:010,813760,813690,70
2018:09:02:21:13:43:166,813760,813690,70
2018:09:02:21:13:43:297,813781,813613,168
2018:09:02:21:13:43:430,813781,813613,168
2018:09:02:21:13:43:576,813781,813613,168
2018:09:02:21:13:43:726,813658,813629,29
2018:09:02:21:13:43:908,813707,813629,78
2018:09:02:21:13:44:028,813707,813629,78
2018:09:02:21:13:44:202,813755,813630,125
2018:09:02:21:13:44:510,813755,813630,125
2018:09:02:21:13:44:641,813750,813675,75
2018:09:02:21:13:44:802,813750,813675,75
2018:09:02:21:13:45:834,813686,813681,5
2018:09:02:21:13:46:068,813706,813703,3
2018:09:02:21:13:46:398,813861,813847,14
2018:09:02:21:13:46:589,813829,813738,91
2018:09:02:21:13:46:750,813829,813738,91
2018:09:02:21:13:46:887,813829,813738,91
2018:09:02:21:13:47:011,813851,813850,1
2018:09:02:21:13:47:133,813851,813850,1
2018:09:02:21:13:47:288,813851,813850,1
2018:09:02:21:13:47:397,813851,813676,175
2018:09:02:21:13:47:526,813843,813748,95
2018:09:02:21:13:47:658,813783,813764,19
2018:09:02:21:13:47:820,813783,813764,19
2018:09:02:21:13:47:948,813783,813764,19
2018:09:02:21:13:48:067,813783,813764,19
2018:09:02:21:13:48:218,813783,813764,19
2018:09:02:21:13:48:384,813833,813774,59
2018:09:02:21:13:48:558,813833,813774,59
2018:09:02:21:13:48:723,813815,813774,41
2018:09:02:21:13:49:064,813815,813774,41
2018:09:02:21:13:49:211,813805,813781,24
2018:09:02:21:13:49:359,813834,813768,66
2018:09:02:21:13:49:494,813834,813768,66
2018:09:02:21:13:49:631,813822,813784,38
2018:09:02:21:13:49:789,813822,813784,38
2018:09:02:21:13:49:919,813822,813784,38
2018:09:02:21:13:50:079,813822,813736,86
2018:09:02:21:13:50:240,813822,813736,86
2018:09:02:21:13:50:404,813819,813684,135
2018:09:02:21:13:50:788,813819,813684,135
2018:09:02:21:13:51:924,813715,813704,11
2018:09:02:21:13:52:070,813750,813711,39
2018:09:02:21:13:52:189,813750,813711,39
2018:09:02:21:13:52:334,813752,813711,41
2018:09:02:21:13:52:497,813751,813711,40
2018:09:02:21:13:52:966,813824,813722,102
2018:09:02:21:13:53:159,813766,813725,41
2018:09:02:21:13:53:278,813766,813725,41
2018:09:02:21:13:53:429,813766,813722,44
2018:09:02:21:13:53:614,813766,813722,44
2018:09:02:21:13:53:766,813766,813730,36
2018:09:02:21:13:53:934,813766,813734,32
2018:09:02:21:13:54:076,813760,813734,26
2018:09:02:21:13:54:429,813760,813734,26
2018:09:02:21:13:55:679,813757,813730,27
2018:09:02:21:13:55:820,813753,813737,16
2018:09:02:21:13:55:987,813751,813737,14
2018:09:02:21:13:56:119,813751,813737,14
2018:09:02:21:13:58:849,813751,813737,14
2018:09:02:21:13:59:060,813734,813714,20
2018:09:02:21:13:59:246,813816,813732,84
2018:09:02:21:13:59:366,813842,813732,110
2018:09:02:21:13:59:546,813816,813732,84
2018:09:02:21:13:59:676,813807,813779,28
2018:09:02:21:13:59:848,813808,813754,54
2018:09:02:21:14:00:017,813808,813754,54
2018:09:02:21:14:00:147,813849,813761,88
2018:09:02:21:14:00:279,813849,813761,88
2018:09:02:21:14:00:459,813846,813757,89
2018:09:02:21:14:00:628,813846,813757,89
2018:09:02:21:14:01:661,813842,813783,59
2018:09:02:21:14:01:788,813842,813787,55
2018:09:02:21:14:01:961,813842,813787,55
2018:09:02:21:14:02:165,813800,813797,3
2018:09:02:21:14:02:338,813800,813797,3
2018:09:02:21:14:02:465,813800,813797,3
2018:09:02:21:14:02:693,813800,813797,3
2018:09:02:21:14:03:729,813841,813799,42
2018:09:02:21:14:03:943,813841,813802,39
2018:09:02:21:14:04:059,813841,813802,39
2018:09:02:21:14:04:174,813841,813803,38
2018:09:02:21:14:04:357,813841,813803,38
2018:09:02:21:14:04:686,813891,813808,83
2018:09:02:21:14:06:313,813873,813829,44
2018:09:02:21:14:06:463,813892,813842,50
2018:09:02:21:14:06:607,813892,813842,50
2018:09:02:21:14:06:746,813892,813843,49
2018:09:02:21:14:06:854,813900,813846,54
2018:09:02:21:14:07:006,813900,813846,54
2018:09:02:21:14:07:159,813878,813846,32
2018:09:02:21:14:07:306,813843,813814,29
2018:09:02:21:14:07:467,813827,813813,14
2018:09:02:21:14:07:622,813900,813850,50
2018:09:02:21:14:07:726,813883,813850,33
2018:09:02:21:14:07:908,813883,813850,33
2018:09:02:21:14:08:093,813878,813853,25
2018:09:02:21:14:08:251,813878,813857,21
2018:09:02:21:14:08:416,813882,813857,25
2018:09:02:21:14:09:595,813882,813857,25
2018:09:02:21:14:09:758,813879,813872,7
2018:09:02:21:14:09:941,813872,813827,45
2018:09:02:21:14:10:061,813820,813815,5
2018:09:02:21:14:10:231,813820,813815,5
2018:09:02:21:14:10:377,813819,813816,3
2018:09:02:21:14:10:576,813819,813816,3
2018:09:02:21:14:10:772,813819,813818,1
2018:09:02:21:14:10:947,813899,813818,81
2018:09:02:21:14:11:216,813899,813818,81
2018:09:02:21:14:11:373,813899,813815,84
2018:09:02:21:14:11:527,813899,813762,137
2018:09:02:21:14:12:688,813882,813828,54
2018:09:02:21:14:12:824,813800,813774,26
2018:09:02:21:14:13:011,813797,813774,23
2018:09:02:21:14:13:155,813800,813774,26
2018:09:02:21:14:13:291,813800,813774,26
2018:09:02:21:14:13:600,813800,813774,26
2018:09:02:21:14:13:797,813750,813737,13
2018:09:02:21:14:13:931,813749,813747,2
2018:09:02:21:14:15:106,813750,813749,1
2018:09:02:21:14:15:254,813784,813768,16
2018:09:02:21:14:15:726,813784,813766,18
2018:09:02:21:14:15:831,813779,813764,15
2018:09:02:21:14:15:947,813781,813763,18
2018:09:02:21:14:16:049,813779,813770,9
2018:09:02:21:14:16:152,813779,813770,9
2018:09:02:21:14:16:296,813779,813770,9
2018:09:02:21:14:16:389,813779,813770,9
2018:09:02:21:14:16:500,813793,813773,20
2018:09:02:21:14:16:695,813793,813773,20
2018:09:02:21:14:16:846,813799,813785,14
2018:09:02:21:14:16:953,813796,813785,11
2018:09:02:21:14:17:367,813799,813785,14
2018:09:02:21:14:17:536,813815,813814,1
2018:09:02:21:14:17:735,813805,813800,5
2018:09:02:21:14:17:854,813805,813800,5
2018:09:02:21:14:17:971,813805,813800,5
2018:09:02:21:14:18:116,813805,813800,5
2018:09:02:21:14:18:220,813805,813800,5
2018:09:02:21:14:18:337,813825,813800,25
2018:09:02:21:14:18:445,813825,813800,25
2018:09:02:21:14:18:563,813825,813800,25
2018:09:02:21:14:18:714,813841,813814,27
2018:09:02:21:14:18:838,813841,813814,27
2018:09:02:21:14:18:963,813843,813817,26
2018:09:02:21:14:19:094,813843,813817,26
2018:09:02:21:14:19:210,813833,813820,13
2018:09:02:21:14:19:358,813838,813820,18
2018:09:02:21:14:20:356,813838,813820,18
2018:09:02:21:14:20:540,813863,813839,24
2018:09:02:21:14:20:669,813876,813849,27
2018:09:02:21:14:20:801,813876,813849,27
2018:09:02:21:14:20:928,813876,813849,27
2018:09:02:21:14:21:035,813876,813849,27
2018:09:02:21:14:21:152,813900,813868,32
2018:09:02:21:14:21:303,813900,813868,32
2018:09:02:21:14:21:442,813900,813859,41
2018:09:02:21:14:21:603,813899,813849,50
2018:09:02:21:14:21:742,813897,813887,10
2018:09:02:21:14:21:910,813896,813887,9
2018:09:02:21:14:22:025,813896,813887,9
2018:09:02:21:14:22:151,813896,813887,9
2018:09:02:21:14:22:315,813894,813890,4
2018:09:02:21:14:22:486,813894,813890,4
2018:09:02:21:14:22:812,813894,813850,44
2018:09:02:21:14:22:968,813873,813798,75
2018:09:02:21:14:23:117,813873,813798,75
2018:09:02:21:14:23:228,813873,813807,66
2018:09:02:21:14:23:333,813867,813836,31
2018:09:02:21:14:23:484,813867,813809,58
2018:09:02:21:14:23:626,813867,813836,31
2018:09:02:21:14:23:783,813857,813817,40
2018:09:02:21:14:23:902,813851,813837,14
2018:09:02:21:14:24:008,813851,813837,14
2018:09:02:21:14:24:159,813857,813798,59
2018:09:02:21:14:24:404,813858,813835,23
2018:09:02:21:14:24:540,813851,813815,36
2018:09:02:21:14:24:990,813837,813810,27
2018:09:02:21:14:25:153,813837,813810,27
2018:09:02:21:14:25:309,813834,813810,24
2018:09:02:21:14:25:624,813834,813810,24
2018:09:02:21:14:25:913,813837,813805,32
2018:09:02:21:14:26:062,813858,813838,20
2018:09:02:21:14:26:182,813858,813850,8
2018:09:02:21:14:26:309,813858,813838,20
2018:09:02:21:14:26:474,813883,813838,45
2018:09:02:21:14:26:929,813843,813838,5
2018:09:02:21:14:27:051,813883,813879,4
2018:09:02:21:14:27:179,813883,813853,30
2018:09:02:21:14:27:315,813883,813853,30
2018:09:02:21:14:27:430,813883,813853,30
2018:09:02:21:14:27:531,813900,813856,44
2018:09:02:21:14:27:656,813893,813853,40
2018:09:02:21:14:27:760,813893,813853,40
2018:09:02:21:14:27:866,813893,813839,54
2018:09:02:21:14:28:001,813886,813839,47
2018:09:02:21:14:28:121,813893,813839,54
2018:09:02:21:14:28:232,813882,813857,25
2018:09:02:21:14:28:345,813882,813857,25
2018:09:02:21:14:28:476,813863,813857,6
2018:09:02:21:14:28:756,813863,813838,25
2018:09:02:21:14:28:874,813863,813838,25
2018:09:02:21:14:28:990,813863,813838,25
2018:09:02:21:14:29:098,813863,813839,24
2018:09:02:21:14:29:241,813860,813838,22
2018:09:02:21:14:29:343,813857,813849,8
2018:09:02:21:14:29:445,813857,813849,8
2018:09:02:21:14:29:591,813857,813849,8
2018:09:02:21:14:29:713,813856,813838,18
2018:09:02:21:14:29:826,813828,813818,10
2018:09:02:21:14:29:940,813828,813818,10
2018:09:02:21:14:30:062,813828,813818,10
2018:09:02:21:14:30:214,813828,813818,10
2018:09:02:21:14:30:343,813823,813812,11
2018:09:02:21:14:30:688,813823,813822,1
2018:09:02:21:14:30:834,813827,813823,4
2018:09:02:21:14:30:940,813827,813823,4
2018:09:02:21:14:31:866,813827,813823,4
2018:09:02:21:14:31:960,813827,813824,3
2018:09:02:21:14:32:357,813827,813824,3
2018:09:02:21:14:32:453,813827,813824,3
2018:09:02:21:14:32:553,813827,813811,16
2018:09:02:21:14:32:661,813827,813811,16
2018:09:02:21:14:32:804,813827,813811,16
2018:09:02:21:14:33:033,813814,813811,3
2018:09:02:21:14:33:137,813814,813813,1
2018:09:02:21:14:33:233,813814,813813,1
2018:09:02:21:14:33:336,813827,813814,13
2018:09:02:21:14:33:464,813827,813822,5
2018:09:02:21:14:33:583,813827,813822,5
2018:09:02:21:14:33:687,813827,813822,5
2018:09:02:21:14:33:828,813827,813822,5
2018:09:02:21:14:33:947,813844,813824,20
2018:09:02:21:14:34:084,813844,813813,31
2018:09:02:21:14:34:201,813844,813813,31
2018:09:02:21:14:34:331,813814,813813,1
2018:09:02:21:14:34:448,813814,813813,1
2018:09:02:21:14:34:550,813814,813813,1
2018:09:02:21:14:34:690,813814,813813,1
2018:09:02:21:14:34:829,813814,813736,78
