id,datetime,side,price,size,buy_child_order_acceptance_id,sell_child_order_acceptance_id
400155963,2018:09:02:06:53:12:476,SELL,808810,0.4,JRF20180902-065312-017514,JRF20180902-065311-912974
400155964,2018:09:02:06:53:12:476,SELL,808809,0.03,JRF20180902-065312-453909,JRF20180902-065311-912974
400155965,2018:09:02:06:53:12:976,SELL,808851,0.077,JRF20180902-065311-395309,JRF20180902-065312-541552
400155966,2018:09:02:06:53:12:976,SELL,808838,0.0017759,JRF20180902-065312-201201,JRF20180902-065312-541552
400155967,2018:09:02:06:53:13:101,BUY,808879,0.1,JRF20180902-065312-774397,JRF20180902-065312-017520
400155968,2018:09:02:06:53:13:101,BUY,808880,0.015,JRF20180902-065312-774397,JRF20180902-065312-453914
400155969,2018:09:02:06:53:13:101,BUY,808887,0.02,JRF20180902-065312-774397,JRF20180902-065312-697873
400155970,2018:09:02:06:53:13:101,BUY,808890,0.01,JRF20180902-065312-774397,JRF20180902-065311-114636
400155971,2018:09:02:06:53:13:101,BUY,808893,0.08,JRF20180902-065312-774397,JRF20180902-065312-697869
400155972,2018:09:02:06:53:13:101,BUY,808896,0.01,JRF20180902-065312-774397,JRF20180902-065311-407406
400155973,2018:09:02:06:53:13:101,BUY,808900,0.01,JRF20180902-065312-774397,JRF20180902-065312-967280
400155974,2018:09:02:06:53:13:101,BUY,808902,0.01,JRF20180902-065312-774397,JRF20180902-065312-640711
400155975,2018:09:02:06:53:13:101,BUY,808911,0.0134435,JRF20180902-065312-774397,JRF20180902-065309-515725
400155976,2018:09:02:06:53:13:101,BUY,808911,0.01,JRF20180902-065312-774397,JRF20180902-065311-967278
400155977,2018:09:02:06:53:13:101,BUY,808911,0.08,JRF20180902-065312-774397,JRF20180902-065310-084119
400155978,2018:09:02:06:53:13:101,BUY,808911,0.08,JRF20180902-065312-774397,JRF20180902-065310-395302
400155979,2018:09:02:06:53:13:101,BUY,808912,1.11783027,JRF20180902-065312-774397,JRF20180902-065304-084095
400155980,2018:09:02:06:53:13:101,BUY,808913,0.1,JRF20180902-065312-774397,JRF20180902-065305-113654
400155981,2018:09:02:06:53:13:101,BUY,808914,0.01,JRF20180902-065312-774397,JRF20180902-064933-069895
400155982,2018:09:02:06:53:13:101,BUY,808916,0.01,JRF20180902-065312-774397,JRF20180902-065211-101722
400155983,2018:09:02:06:53:13:101,BUY,808917,0.09,JRF20180902-065312-774397,JRF20180902-065220-395040
400155984,2018:09:02:06:53:13:101,BUY,808919,0.01,JRF20180902-065312-774397,JRF20180902-063641-009364
400155985,2018:09:02:06:53:13:101,BUY,808919,0.01,JRF20180902-065312-774397,JRF20180902-065243-108054
400155986,2018:09:02:06:53:13:101,BUY,808919,0.01,JRF20180902-065312-774397,JRF20180902-065308-967263
400155987,2018:09:02:06:53:13:101,BUY,808919,0.01,JRF20180902-065312-774397,JRF20180902-065311-873109
400155988,2018:09:02:06:53:13:101,BUY,808924,0.01,JRF20180902-065312-774397,JRF20180902-065156-098482
400155989,2018:09:02:06:53:13:101,BUY,808925,0.02,JRF20180902-065312-774397,JRF20180902-065152-453500
400155990,2018:09:02:06:53:13:101,BUY,808925,0.012,JRF20180902-065312-774397,JRF20180902-065156-098390
400155991,2018:09:02:06:53:13:101,BUY,808926,0.015,JRF20180902-065312-774397,JRF20180902-065254-873034
400155992,2018:09:02:06:53:13:101,BUY,808926,0.01,JRF20180902-065312-774397,JRF20180902-065302-112104
400155993,2018:09:02:06:53:13:101,BUY,808926,0.01,JRF20180902-065312-774397,JRF20180902-065309-114309
400155994,2018:09:02:06:53:13:101,BUY,808927,0.072,JRF20180902-065312-774397,JRF20180902-065140-095221
400155995,2018:09:02:06:53:13:101,BUY,808931,1.5,JRF20180902-065312-774397,JRF20180902-065311-044602
400155996,2018:09:02:06:53:13:117,BUY,808934,0.1,JRF20180902-065312-774397,JRF20180902-065201-774042
400155997,2018:09:02:06:53:13:117,BUY,808934,0.01,JRF20180902-065312-774397,JRF20180902-065247-109040
400155998,2018:09:02:06:53:13:117,BUY,808934,0.01,JRF20180902-065312-774397,JRF20180902-065252-110352
400155999,2018:09:02:06:53:13:117,BUY,808936,0.45,JRF20180902-065312-774397,JRF20180902-065300-801054
400156000,2018:09:02:06:53:13:117,BUY,808937,0.01,JRF20180902-065312-774397,JRF20180902-063724-044901
400156001,2018:09:02:06:53:13:117,BUY,808938,0.01,JRF20180902-065312-774397,JRF20180902-065301-112130
400156002,2018:09:02:06:53:13:117,BUY,808938,0.2,JRF20180902-065312-774397,JRF20180902-065312-017519
400156003,2018:09:02:06:53:13:117,BUY,808939,0.01,JRF20180902-065312-774397,JRF20180902-065303-640681
400156004,2018:09:02:06:53:13:117,BUY,808939,0.01,JRF20180902-065312-774397,JRF20180902-065306-453867
400156005,2018:09:02:06:53:13:117,BUY,808939,0.02,JRF20180902-065312-774397,JRF20180902-065309-515727
400156006,2018:09:02:06:53:13:117,BUY,808940,0.2,JRF20180902-065312-774397,JRF20180902-064408-456355
400156007,2018:09:02:06:53:13:117,BUY,808940,0.05,JRF20180902-065312-774397,JRF20180902-065225-105230
400156008,2018:09:02:06:53:13:117,BUY,808940,0.01121,JRF20180902-065312-774397,JRF20180902-065312-697872
400156009,2018:09:02:06:53:13:117,BUY,808941,0.01,JRF20180902-065312-774397,JRF20180902-065308-541507
400156010,2018:09:02:06:53:13:117,BUY,808943,0.01,JRF20180902-065312-774397,JRF20180902-064931-069580
400156011,2018:09:02:06:53:13:117,BUY,808943,0.013,JRF20180902-065312-774397,JRF20180902-065044-084266
400156012,2018:09:02:06:53:13:117,BUY,808943,0.096,JRF20180902-065312-774397,JRF20180902-065300-111891
400156013,2018:09:02:06:53:13:117,BUY,808943,0.2,JRF20180902-065312-774397,JRF20180902-065311-017509
400156014,2018:09:02:06:53:13:117,BUY,808945,0.3,JRF20180902-065312-774397,JRF20180902-065242-407294
400156015,2018:09:02:06:53:13:117,BUY,808946,0.019,JRF20180902-065312-774397,JRF20180902-065149-788415
400156016,2018:09:02:06:53:13:117,BUY,808947,0.012,JRF20180902-065312-774397,JRF20180902-065302-112529
400156017,2018:09:02:06:53:13:117,BUY,808950,0.05,JRF20180902-065312-774397,JRF20180902-064948-016031
400156018,2018:09:02:06:53:13:117,BUY,808950,0.3,JRF20180902-065312-774397,JRF20180902-065022-540699
400156019,2018:09:02:06:53:13:117,BUY,808951,0.01,JRF20180902-065312-774397,JRF20180902-064931-069469
400156020,2018:09:02:06:53:13:117,BUY,808951,0.1,JRF20180902-065312-774397,JRF20180902-064931-069551
400156021,2018:09:02:06:53:13:117,BUY,808951,0.01,JRF20180902-065312-774397,JRF20180902-065310-112143
400156022,2018:09:02:06:53:13:117,BUY,808952,0.01,JRF20180902-065312-774397,JRF20180902-065310-697864
400156023,2018:09:02:06:53:13:117,BUY,808953,0.2,JRF20180902-065312-774397,JRF20180902-065307-017486
400156024,2018:09:02:06:53:13:117,BUY,808954,0.04,JRF20180902-065312-774397,JRF20180902-065134-515305
400156025,2018:09:02:06:53:13:117,BUY,808954,0.07351623,JRF20180902-065312-774397,JRF20180902-065304-017459
400156026,2018:09:02:06:53:13:617,SELL,808861,0.01,JRF20180902-065313-453916,JRF20180902-065313-084131
400156027,2018:09:02:06:53:13:757,SELL,808861,0.06,JRF20180902-065313-453916,JRF20180902-065313-362098
400156028,2018:09:02:06:53:13:757,SELL,808848,0.0258035,JRF20180902-065313-362095,JRF20180902-065313-362098
400156029,2018:09:02:06:53:13:851,BUY,808876,0.01,JRF20180902-065243-108104,JRF20180902-065313-151884
400156030,2018:09:02:06:53:13:976,BUY,808876,0.01,JRF20180902-065252-110446,JRF20180902-065313-151884
400156031,2018:09:02:06:53:13:976,BUY,808887,0.01,JRF20180902-065252-110446,JRF20180902-065313-453915
400156032,2018:09:02:06:53:14:039,BUY,808887,0.01,JRF20180902-065243-108187,JRF20180902-065313-453915
400156033,2018:09:02:06:53:14:351,BUY,808887,0.04,JRF20180902-065314-201210,JRF20180902-065313-453915
400156034,2018:09:02:06:53:14:351,BUY,808891,0.05,JRF20180902-065314-201210,JRF20180902-065312-515742
400156035,2018:09:02:06:53:14:351,BUY,808902,0.01,JRF20180902-065314-201210,JRF20180902-065312-967281
400156036,2018:09:02:06:53:14:351,BUY,808902,0.01,JRF20180902-065314-201210,JRF20180902-065312-112154
400156037,2018:09:02:06:53:14:351,BUY,808909,0.01,JRF20180902-065314-201210,JRF20180902-065313-967288
400156038,2018:09:02:06:53:14:351,BUY,808911,0.01,JRF20180902-065314-201210,JRF20180902-065313-362096
400156039,2018:09:02:06:53:14:351,BUY,808916,0.06,JRF20180902-065314-201210,JRF20180902-065314-362102
400156040,2018:09:02:06:53:14:351,BUY,808935,0.101649,JRF20180902-065314-201210,JRF20180902-065313-697877
400156041,2018:09:02:06:53:14:351,BUY,808942,0.01,JRF20180902-065314-201210,JRF20180902-065314-801113
400156042,2018:09:02:06:53:14:351,BUY,808943,0.02,JRF20180902-065314-201210,JRF20180902-065312-084128
400156043,2018:09:02:06:53:14:351,BUY,808945,0.0508245,JRF20180902-065314-201210,JRF20180902-065313-453919
400156044,2018:09:02:06:53:14:351,BUY,808946,0.01,JRF20180902-065314-201210,JRF20180902-065312-114782
400156045,2018:09:02:06:53:14:367,BUY,808948,0.01,JRF20180902-065314-201210,JRF20180902-065312-114810
400156046,2018:09:02:06:53:14:367,BUY,808953,0.01,JRF20180902-065314-201210,JRF20180902-065314-873118
400156047,2018:09:02:06:53:14:367,BUY,808954,0.12648377,JRF20180902-065314-201210,JRF20180902-065304-017459
400156048,2018:09:02:06:53:14:367,BUY,808954,0.03,JRF20180902-065314-201210,JRF20180902-065304-788736
400156049,2018:09:02:06:53:14:367,BUY,808955,0.05,JRF20180902-065314-201210,JRF20180902-065132-453354
400156050,2018:09:02:06:53:14:367,BUY,808956,0.014,JRF20180902-065314-201210,JRF20180902-065033-081994
400156051,2018:09:02:06:53:14:367,BUY,808958,0.01,JRF20180902-065314-201210,JRF20180902-065253-110769
400156052,2018:09:02:06:53:14:367,BUY,808958,0.01,JRF20180902-065314-201210,JRF20180902-065302-112647
400156053,2018:09:02:06:53:14:367,BUY,808960,0.01,JRF20180902-065314-201210,JRF20180902-065251-109997
400156054,2018:09:02:06:53:14:367,BUY,808964,0.011,JRF20180902-065314-201210,JRF20180902-065141-095815
400156055,2018:09:02:06:53:14:367,BUY,808965,0.2,JRF20180902-065314-201210,JRF20180902-065308-017491
400156056,2018:09:02:06:53:14:367,BUY,808968,0.02,JRF20180902-065314-201210,JRF20180902-063336-039104
400156057,2018:09:02:06:53:14:367,BUY,808968,0.018,JRF20180902-065314-201210,JRF20180902-064921-066410
400156058,2018:09:02:06:53:14:367,BUY,808968,0.021,JRF20180902-065314-201210,JRF20180902-065141-095401
400156059,2018:09:02:06:53:14:367,BUY,808969,0.01,JRF20180902-065314-201210,JRF20180902-065300-407345
400156060,2018:09:02:06:53:14:367,BUY,808971,0.01,JRF20180902-065314-201210,JRF20180902-065201-099440
400156061,2018:09:02:06:53:14:367,BUY,808975,0.01,JRF20180902-065314-201210,JRF20180902-065201-099388
400156062,2018:09:02:06:53:14:367,BUY,808975,0.2,JRF20180902-065314-201210,JRF20180902-065310-017504
400156063,2018:09:02:06:53:14:367,BUY,808977,0.021,JRF20180902-065314-201210,JRF20180902-065303-112928
400156064,2018:09:02:06:53:14:367,BUY,808978,0.01,JRF20180902-065314-201210,JRF20180902-065251-640634
400156065,2018:09:02:06:53:14:367,BUY,808978,0.01,JRF20180902-065314-201210,JRF20180902-065254-788686
400156066,2018:09:02:06:53:14:367,BUY,808979,0.6,JRF20180902-065314-201210,JRF20180902-065233-515574
400156067,2018:09:02:06:53:14:367,BUY,808979,0.3,JRF20180902-065314-201210,JRF20180902-065306-640693
400156068,2018:09:02:06:53:14:367,BUY,808979,0.11000013,JRF20180902-065314-201210,JRF20180902-065312-017517
400156069,2018:09:02:06:53:14:367,BUY,808980,1,JRF20180902-065314-201210,JRF20180902-063430-223246
400156070,2018:09:02:06:53:14:367,BUY,808980,1.7960426,JRF20180902-065314-201210,JRF20180902-064017-896928
400156071,2018:09:02:06:53:14:492,BUY,808980,0.08,JRF20180902-065314-017535,JRF20180902-064017-896928
400156072,2018:09:02:06:53:14:742,BUY,808980,0.1239574,JRF20180902-065314-453925,JRF20180902-064017-896928
400156073,2018:09:02:06:53:14:742,BUY,808984,0.3,JRF20180902-065314-453925,JRF20180902-063336-534313
400156074,2018:09:02:06:53:14:742,BUY,808987,0.0760426,JRF20180902-065314-453925,JRF20180902-063521-008534
400156075,2018:09:02:06:53:14:773,SELL,808903,0.01,JRF20180902-065301-112144,JRF20180902-065314-362105
400156076,2018:09:02:06:53:14:773,SELL,808893,0.0729151,JRF20180902-065314-050780,JRF20180902-065314-362105
400156077,2018:09:02:06:53:14:914,SELL,808893,0.01,JRF20180902-065314-050780,JRF20180902-065314-640721
400156078,2018:09:02:06:53:14:961,BUY,808979,0.01,JRF20180902-065314-362107,JRF20180902-065314-541569
400156079,2018:09:02:06:53:15:054,BUY,808987,0.0239574,JRF20180902-065314-395316,JRF20180902-063521-008534
400156080,2018:09:02:06:53:15:054,BUY,808987,0.2,JRF20180902-065314-395316,JRF20180902-065314-017539
400156081,2018:09:02:06:53:15:054,BUY,808990,0.01,JRF20180902-065314-395316,JRF20180902-065305-228219
400156082,2018:09:02:06:53:15:054,BUY,808990,0.011,JRF20180902-065314-395316,JRF20180902-065307-114045
400156083,2018:09:02:06:53:15:054,BUY,808991,0.01,JRF20180902-065314-395316,JRF20180902-065246-108860
400156084,2018:09:02:06:53:15:054,BUY,808992,0.01,JRF20180902-065314-395316,JRF20180902-065225-105081
400156085,2018:09:02:06:53:15:054,BUY,808994,0.05,JRF20180902-065314-395316,JRF20180902-063338-402313
400156086,2018:09:02:06:53:15:054,BUY,808994,0.05,JRF20180902-065314-395316,JRF20180902-065311-967275
400156087,2018:09:02:06:53:15:054,BUY,808995,0.3,JRF20180902-065314-395316,JRF20180902-065310-967271
400156088,2018:09:02:06:53:15:054,BUY,808995,0.45,JRF20180902-065314-395316,JRF20180902-065311-453901
400156089,2018:09:02:06:53:15:054,BUY,808995,0.09018065,JRF20180902-065314-395316,JRF20180902-065309-407400
400156090,2018:09:02:06:53:15:054,BUY,808995,0.45,JRF20180902-065314-395316,JRF20180902-065310-395299
400156091,2018:09:02:06:53:15:054,BUY,808996,0.3,JRF20180902-065314-395316,JRF20180902-063337-294146
400156092,2018:09:02:06:53:15:054,BUY,808996,0.01,JRF20180902-065314-395316,JRF20180902-065015-078148
400156093,2018:09:02:06:53:15:054,BUY,808997,0.03486195,JRF20180902-065314-395316,JRF20180902-065309-017499
400156094,2018:09:02:06:53:15:273,BUY,808970,0.015,JRF20180902-065315-774404,JRF20180902-065315-050781
400156095,2018:09:02:06:53:15:273,BUY,808977,0.02,JRF20180902-065315-774404,JRF20180902-065315-697882
400156096,2018:09:02:06:53:15:273,BUY,808989,0.015,JRF20180902-065315-774404,JRF20180902-065315-541572
400156097,2018:09:02:06:53:15:289,SELL,808907,0.1,JRF20180902-065315-967291,JRF20180902-065315-201214
400156098,2018:09:02:06:53:15:383,BUY,808933,0.01,JRF20180902-065315-801116,JRF20180902-065315-967292
400156099,2018:09:02:06:53:15:383,BUY,808978,0.03,JRF20180902-065315-801116,JRF20180902-065315-967293
400156100,2018:09:02:06:53:15:429,SELL,808907,0.2,JRF20180902-065315-967291,JRF20180902-065315-541575
400156102,2018:09:02:06:53:15:757,SELL,808919,0.0868229,JRF20180902-065315-017542,JRF20180902-065315-541583
400156103,2018:09:02:06:53:15:898,BUY,808968,0.01,JRF20180902-065314-515758,JRF20180902-065315-801119
400156104,2018:09:02:06:53:15:945,BUY,808964,0.076041,JRF20180902-065315-017546,JRF20180902-065315-697885
400156105,2018:09:02:06:53:15:945,BUY,808968,0.092836,JRF20180902-065315-017546,JRF20180902-065315-801119
400156106,2018:09:02:06:53:15:945,BUY,808971,0.0380205,JRF20180902-065315-017546,JRF20180902-065315-801126
400156107,2018:09:02:06:53:15:945,BUY,808973,0.088724,JRF20180902-065315-017546,JRF20180902-065315-801127
400156108,2018:09:02:06:53:15:945,BUY,808978,0.27,JRF20180902-065315-017546,JRF20180902-065315-967293
400156109,2018:09:02:06:53:15:945,BUY,808978,0.051418,JRF20180902-065315-017546,JRF20180902-065315-801118
400156110,2018:09:02:06:53:15:945,BUY,808979,0.11000013,JRF20180902-065315-017546,JRF20180902-065315-453930
400156111,2018:09:02:06:53:15:945,BUY,808981,0.044362,JRF20180902-065315-017546,JRF20180902-065315-801123
400156112,2018:09:02:06:53:15:945,BUY,808986,0.4,JRF20180902-065315-017546,JRF20180902-065315-697883
400156113,2018:09:02:06:53:15:945,BUY,808987,0.1,JRF20180902-065315-017546,JRF20180902-065315-453932
400156114,2018:09:02:06:53:15:945,BUY,808987,0.015,JRF20180902-065315-017546,JRF20180902-065315-453937
400156115,2018:09:02:06:53:15:945,BUY,808989,0.015,JRF20180902-065315-017546,JRF20180902-065315-541572
400156116,2018:09:02:06:53:15:945,BUY,808995,0.3,JRF20180902-065315-017546,JRF20180902-065315-541582
400156117,2018:09:02:06:53:15:945,BUY,808997,0.16513805,JRF20180902-065315-017546,JRF20180902-065309-017499
400156118,2018:09:02:06:53:15:945,BUY,808998,0.01,JRF20180902-065315-017546,JRF20180902-064959-074701
400156119,2018:09:02:06:53:15:945,BUY,808998,0.014,JRF20180902-065315-017546,JRF20180902-065301-112254
400156120,2018:09:02:06:53:15:945,BUY,808998,0.3,JRF20180902-065315-017546,JRF20180902-065315-541586
400156121,2018:09:02:06:53:15:945,BUY,808999,0.01,JRF20180902-065315-017546,JRF20180902-063457-079271
400156122,2018:09:02:06:53:15:945,BUY,808999,0.6,JRF20180902-065315-017546,JRF20180902-065306-228225
400156123,2018:09:02:06:53:15:945,BUY,808999,0.3,JRF20180902-065315-017546,JRF20180902-065312-640712
400156124,2018:09:02:06:53:15:945,BUY,808999,0.01,JRF20180902-065315-017546,JRF20180902-065315-541581
400156125,2018:09:02:06:53:15:945,BUY,809000,0.25,JRF20180902-065315-017546,JRF20180902-063628-692145
400156126,2018:09:02:06:53:15:945,BUY,809000,0.73946032,JRF20180902-065315-017546,JRF20180902-063712-364416
400156127,2018:09:02:06:53:16:070,BUY,808965,0.01,JRF20180902-065243-108333,JRF20180902-065315-453939
400156129,2018:09:02:06:53:16:289,SELL,808964,0.01,JRF20180902-065243-108279,JRF20180902-065314-395320
400156130,2018:09:02:06:53:16:289,SELL,808929,0.07,JRF20180902-065316-774411,JRF20180902-065314-395320
400156131,2018:09:02:06:53:16:367,SELL,808929,0.08,JRF20180902-065316-774411,JRF20180902-065314-084137
400156133,2018:09:02:06:53:16:523,SELL,808930,0.01,JRF20180902-065316-362121,JRF20180902-065314-228260
400156134,2018:09:02:06:53:16:585,BUY,808965,0.05,JRF20180902-065314-640736,JRF20180902-065315-453939
400156135,2018:09:02:06:53:16:632,SELL,808930,0.01,JRF20180902-065316-362121,JRF20180902-065316-453945
400156136,2018:09:02:06:53:16:632,SELL,808926,0.04,JRF20180902-065316-697886,JRF20180902-065316-453945
400156137,2018:09:02:06:53:16:710,SELL,808929,0.08647,JRF20180902-065316-453944,JRF20180902-065316-362123
400156138,2018:09:02:06:53:16:742,SELL,808929,0.01,JRF20180902-065316-453944,JRF20180902-065316-151889
400156139,2018:09:02:06:53:16:820,SELL,808932,0.017,JRF20180902-065316-017554,JRF20180902-065315-640742
400156140,2018:09:02:06:53:16:851,BUY,808954,0.1,JRF20180902-065316-967300,JRF20180902-065316-967299
400156141,2018:09:02:06:53:16:851,BUY,808957,0.01,JRF20180902-065316-967300,JRF20180902-065315-515761
400156142,2018:09:02:06:53:16:851,BUY,808965,0.06,JRF20180902-065316-967300,JRF20180902-065315-801128
400156143,2018:09:02:06:53:16:851,BUY,808966,0.01,JRF20180902-065316-967300,JRF20180902-065316-201220
400156144,2018:09:02:06:53:16:851,BUY,808978,0.05,JRF20180902-065316-967300,JRF20180902-065314-515759
400156145,2018:09:02:06:53:16:851,BUY,808989,0.1,JRF20180902-065316-967300,JRF20180902-065316-453946
400156146,2018:09:02:06:53:16:851,BUY,808997,0.02,JRF20180902-065316-967300,JRF20180902-065316-017552
400156147,2018:09:02:06:53:16:851,BUY,808998,0.11000013,JRF20180902-065316-967300,JRF20180902-065316-774412
400156148,2018:09:02:06:53:16:851,BUY,808998,0.01,JRF20180902-065316-967300,JRF20180902-065316-017551
400156149,2018:09:02:06:53:16:851,BUY,808999,0.02999987,JRF20180902-065316-967300,JRF20180902-065316-801132
400156150,2018:09:02:06:53:16:992,SELL,808940,0.1,JRF20180902-065316-201222,JRF20180902-065316-774416
400156153,2018:09:02:06:53:17:335,BUY,808962,0.01,JRF20180902-065315-115446,JRF20180902-065317-697887
400156154,2018:09:02:06:53:17:382,BUY,808962,0.01,JRF20180902-065315-115503,JRF20180902-065317-697887
400156155,2018:09:02:06:53:17:398,BUY,808988,0.1,JRF20180902-065317-017557,JRF20180902-065317-541601
400156156,2018:09:02:06:53:17:398,BUY,808993,0.0312405,JRF20180902-065317-017557,JRF20180902-065317-541600
400156157,2018:09:02:06:53:17:398,BUY,808999,0.01000013,JRF20180902-065317-017557,JRF20180902-065316-801132
400156158,2018:09:02:06:53:17:398,BUY,808999,0.01,JRF20180902-065317-017557,JRF20180902-065317-541598
400156159,2018:09:02:06:53:17:398,BUY,809000,0.04875937,JRF20180902-065317-017557,JRF20180902-063712-364416
400156162,2018:09:02:06:53:17:679,SELL,808957,0.1150119,JRF20180902-065317-362129,JRF20180902-065317-362131
400156163,2018:09:02:06:53:17:726,BUY,808987,0.062481,JRF20180902-065317-774418,JRF20180902-065317-801137
400156164,2018:09:02:06:53:17:726,BUY,808989,0.015,JRF20180902-065317-774418,JRF20180902-065317-697892
400156165,2018:09:02:06:53:17:726,BUY,808996,0.02,JRF20180902-065317-774418,JRF20180902-065317-801140
400156166,2018:09:02:06:53:17:726,BUY,809000,0.21178031,JRF20180902-065317-774418,JRF20180902-063712-364416
400156167,2018:09:02:06:53:17:726,BUY,809000,0.69073869,JRF20180902-065317-774418,JRF20180902-064502-451314
400156168,2018:09:02:06:53:17:804,SELL,808957,0.1,JRF20180902-065317-362129,JRF20180902-065317-017559
400156169,2018:09:02:06:53:18:039,BUY,808963,0.01,JRF20180902-065317-362135,JRF20180902-065317-050795
400156170,2018:09:02:06:53:18:039,BUY,808966,0.0341965,JRF20180902-065317-362135,JRF20180902-065315-913000
400156171,2018:09:02:06:53:18:070,SELL,808959,0.01,JRF20180902-065317-453954,JRF20180902-065315-527275
400156172,2018:09:02:06:53:18:210,BUY,808966,0.0158035,JRF20180902-065318-801142,JRF20180902-065315-913000
400156173,2018:09:02:06:53:18:210,BUY,808984,0.02,JRF20180902-065318-801142,JRF20180902-065317-967308
400156174,2018:09:02:06:53:18:210,BUY,808999,0.01,JRF20180902-065318-801142,JRF20180902-065317-453950
400156175,2018:09:02:06:53:18:210,BUY,808999,0.0573589,JRF20180902-065318-801142,JRF20180902-065317-362133
400156176,2018:09:02:06:53:18:289,SELL,808962,0.1,JRF20180902-065318-774419,JRF20180902-065318-967309
400156177,2018:09:02:06:53:18:414,SELL,808962,0.1,JRF20180902-065318-774419,JRF20180902-065318-774420
400156178,2018:09:02:06:53:18:445,BUY,808979,0.01,JRF20180902-065318-201225,JRF20180902-065315-407432
400156179,2018:09:02:06:53:18:460,BUY,808979,0.02,JRF20180902-065318-362137,JRF20180902-065315-407432
400156180,2018:09:02:06:53:18:492,SELL,808966,0.01,JRF20180902-065318-453957,JRF20180902-065318-453958
400156181,2018:09:02:06:53:18:492,SELL,808964,0.01,JRF20180902-065318-801144,JRF20180902-065318-453958
400156182,2018:09:02:06:53:18:570,BUY,808979,0.01,JRF20180902-065315-115653,JRF20180902-065315-407432
400156183,2018:09:02:06:53:18:664,SELL,808964,0.11365286,JRF20180902-065318-801144,JRF20180902-065316-044619
400156184,2018:09:02:06:53:18:710,BUY,808979,0.06,JRF20180902-063834-380475,JRF20180902-065315-407432
400156185,2018:09:02:06:53:18:710,BUY,808988,0.1,JRF20180902-063834-380475,JRF20180902-065318-967312
400156186,2018:09:02:06:53:18:710,BUY,808999,0.05264123,JRF20180902-063834-380475,JRF20180902-065317-362133
400156187,2018:09:02:06:53:18:710,BUY,809000,2.78735877,JRF20180902-063834-380475,JRF20180902-064502-451314
400156188,2018:09:02:06:53:18:851,SELL,808966,0.1255156,JRF20180902-065318-017563,JRF20180902-065318-801146
400156189,2018:09:02:06:53:18:945,BUY,809000,3,JRF20180902-065318-774421,JRF20180902-064502-451314
400156190,2018:09:02:06:53:19:054,BUY,809000,0.01,JRF20180902-065316-228270,JRF20180902-064502-451314
400156191,2018:09:02:06:53:19:101,BUY,809000,5,JRF20180902-064149-423981,JRF20180902-064502-451314
400156192,2018:09:02:06:53:19:179,SELL,808966,0.05,JRF20180902-065318-017563,JRF20180902-065318-774422
400156193,2018:09:02:06:53:19:289,BUY,808968,0.04,JRF20180902-065319-801151,JRF20180902-065318-541614
400156194,2018:09:02:06:53:19:335,BUY,808968,0.06,JRF20180902-063740-369090,JRF20180902-065318-541614
400156195,2018:09:02:06:53:19:335,BUY,808976,0.02,JRF20180902-063740-369090,JRF20180902-065318-697897
400156196,2018:09:02:06:53:19:335,BUY,808989,0.1,JRF20180902-063740-369090,JRF20180902-065319-541618
400156197,2018:09:02:06:53:19:335,BUY,808997,0.01,JRF20180902-063740-369090,JRF20180902-065318-050798
400156198,2018:09:02:06:53:19:335,BUY,809000,0.61,JRF20180902-063740-369090,JRF20180902-064502-451314
400156199,2018:09:02:06:53:19:367,BUY,809000,0.2,JRF20180902-065319-017566,JRF20180902-064502-451314
400156200,2018:09:02:06:53:19:507,SELL,808968,0.11000013,JRF20180902-065319-453963,JRF20180902-065319-453964
400156201,2018:09:02:06:53:19:648,SELL,808964,0.14634714,JRF20180902-065318-801144,JRF20180902-065319-541619
400156202,2018:09:02:06:53:19:648,SELL,808953,0.015,JRF20180902-065317-151892,JRF20180902-065319-541619
400156203,2018:09:02:06:53:19:648,SELL,808948,0.03865299,JRF20180902-065317-541602,JRF20180902-065319-541619
400156204,2018:09:02:06:53:19:773,SELL,808948,0.2,JRF20180902-065317-541602,JRF20180902-065316-228273
400156205,2018:09:02:06:53:19:851,BUY,808978,0.012,JRF20180902-064628-024714,JRF20180902-065319-453965
400156206,2018:09:02:06:53:20:023,BUY,808978,0.28800013,JRF20180902-065319-453968,JRF20180902-065319-453965
400156207,2018:09:02:06:53:20:023,BUY,809000,0.01199987,JRF20180902-065319-453968,JRF20180902-064502-451314
400156208,2018:09:02:06:53:20:117,SELL,808971,0.1,JRF20180902-065319-774424,JRF20180902-065316-044623
400156209,2018:09:02:06:53:20:117,SELL,808969,0.02,JRF20180902-065319-201231,JRF20180902-065316-044623
400156210,2018:09:02:06:53:20:117,SELL,808967,0.08,JRF20180902-065319-151897,JRF20180902-065316-044623
400156211,2018:09:02:06:53:20:132,BUY,809000,0.01,JRF20180902-065319-362150,JRF20180902-064502-451314
400156212,2018:09:02:06:53:20:148,SELL,808967,0.12,JRF20180902-065319-151897,JRF20180902-065316-228274
400156213,2018:09:02:06:53:20:148,SELL,808967,0.08,JRF20180902-065319-801152,JRF20180902-065316-228274
400156214,2018:09:02:06:53:20:195,SELL,808967,0.02,JRF20180902-065319-801152,JRF20180902-065316-228275
400156215,2018:09:02:06:53:20:242,SELL,808967,0.1,JRF20180902-065319-801152,JRF20180902-065319-541623
400156216,2018:09:02:06:53:20:242,SELL,808948,0.0211332,JRF20180902-065317-541602,JRF20180902-065319-541623
